189794784,swift-statsd-client,apple/swift-statsd-client,Organization,[],public,Swift,https://api.github.com/repos/apple/swift-statsd-client/languages,2019-06-02 01:59:53,"Sun, 05 Mar 2023 12:44:45 GMT",53,19,53,19,3,https://api.github.com/repos/apple/swift-statsd-client
196084046,swift-format,apple/swift-format,Organization,[],public,Swift,https://api.github.com/repos/apple/swift-format/languages,2019-07-09 21:07:52,"Fri, 21 Apr 2023 15:29:32 GMT",1914,170,1914,170,62,https://api.github.com/repos/apple/swift-format
196085199,llvm-monorepo-root,apple/llvm-monorepo-root,Organization,[],public,,https://api.github.com/repos/apple/llvm-monorepo-root/languages,2019-07-09 21:17:32,"Sat, 28 Jan 2023 15:16:58 GMT",7,8,7,8,0,https://api.github.com/repos/apple/llvm-monorepo-root
196327850,apple-llvm-infrastructure-tools,apple/apple-llvm-infrastructure-tools,Organization,[],public,C++,https://api.github.com/repos/apple/apple-llvm-infrastructure-tools/languages,2019-07-11 05:48:56,"Sun, 12 Feb 2023 13:19:14 GMT",36,23,36,23,1,https://api.github.com/repos/apple/apple-llvm-infrastructure-tools
198488210,swift-distributed-actors,apple/swift-distributed-actors,Organization,"['actor-model', 'actors', 'distributed-systems', 'swift']",public,Swift,https://api.github.com/repos/apple/swift-distributed-actors/languages,2019-07-23 18:35:53,"Thu, 20 Apr 2023 18:19:23 GMT",492,45,492,45,148,https://api.github.com/repos/apple/swift-distributed-actors
198488246,swift-crypto,apple/swift-crypto,Organization,"['boringssl', 'ciphers', 'cryptography', 'ecdh', 'ecdsa', 'eddsa', 'elliptic-curves', 'hash-functions', 'swift', 'swift-crypto']",public,C,https://api.github.com/repos/apple/swift-crypto/languages,2019-07-23 18:36:09,"Fri, 21 Apr 2023 15:51:29 GMT",1299,130,1299,130,19,https://api.github.com/repos/apple/swift-crypto
198847404,swift-nio-ssh,apple/swift-nio-ssh,Organization,[],public,Swift,https://api.github.com/repos/apple/swift-nio-ssh/languages,2019-07-25 14:31:23,"Fri, 21 Apr 2023 15:27:42 GMT",309,42,309,42,23,https://api.github.com/repos/apple/swift-nio-ssh
214091865,swift-driver,apple/swift-driver,Organization,[],public,Swift,https://api.github.com/repos/apple/swift-driver/languages,2019-10-10 05:10:59,"Fri, 21 Apr 2023 06:21:14 GMT",706,163,706,163,29,https://api.github.com/repos/apple/swift-driver
215682169,llvm-project-v5,apple/llvm-project-v5,Organization,[],public,C++,https://api.github.com/repos/apple/llvm-project-v5/languages,2019-10-17 02:03:22,"Sat, 28 Jan 2023 15:16:58 GMT",7,10,7,10,0,https://api.github.com/repos/apple/llvm-project-v5
215682441,llvm-project-v5-split,apple/llvm-project-v5-split,Organization,[],public,C++,https://api.github.com/repos/apple/llvm-project-v5-split/languages,2019-10-17 02:04:59,"Sat, 28 Jan 2023 15:16:58 GMT",6,7,6,7,0,https://api.github.com/repos/apple/llvm-project-v5-split
215875945,llvm-project,apple/llvm-project,Organization,[],public,,https://api.github.com/repos/apple/llvm-project/languages,2019-10-17 20:03:10,"Fri, 21 Apr 2023 20:24:35 GMT",778,287,778,7234,299,https://api.github.com/repos/apple/llvm-project
216066354,ml-afv,apple/ml-afv,Organization,['neurips-2019'],public,Python,https://api.github.com/repos/apple/ml-afv/languages,2019-10-18 16:34:39,"Thu, 16 Jun 2022 00:39:22 GMT",44,19,44,19,1,https://api.github.com/repos/apple/ml-afv
217384382,ml-data-parameters,apple/ml-data-parameters,Organization,['neurips-2019'],public,Python,https://api.github.com/repos/apple/ml-data-parameters/languages,2019-10-24 19:56:11,"Thu, 30 Mar 2023 08:29:00 GMT",71,25,71,25,0,https://api.github.com/repos/apple/ml-data-parameters
217384514,ml-multiple-futures-prediction,apple/ml-multiple-futures-prediction,Organization,['neurips-2019'],public,Python,https://api.github.com/repos/apple/ml-multiple-futures-prediction/languages,2019-10-24 19:57:01,"Thu, 30 Mar 2023 00:39:38 GMT",110,26,110,26,5,https://api.github.com/repos/apple/ml-multiple-futures-prediction
223211375,ml-cifar-10-faster,apple/ml-cifar-10-faster,Organization,[],public,Python,https://api.github.com/repos/apple/ml-cifar-10-faster/languages,2019-11-21 15:59:51,"Tue, 11 Apr 2023 10:02:13 GMT",51,17,51,17,0,https://api.github.com/repos/apple/ml-cifar-10-faster
227424495,HomeKitADK,apple/HomeKitADK,Organization,[],public,C,https://api.github.com/repos/apple/HomeKitADK/languages,2019-12-11 17:37:22,"Wed, 19 Apr 2023 05:39:09 GMT",2467,239,2467,239,37,https://api.github.com/repos/apple/HomeKitADK
236914065,ml-capsules-inverted-attention-routing,apple/ml-capsules-inverted-attention-routing,Organization,['iclr2020'],public,Python,https://api.github.com/repos/apple/ml-capsules-inverted-attention-routing/languages,2020-01-29 05:56:34,"Sun, 12 Mar 2023 05:03:55 GMT",117,25,117,25,3,https://api.github.com/repos/apple/ml-capsules-inverted-attention-routing
237542442,swift-nio-imap,apple/swift-nio-imap,Organization,[],public,Swift,https://api.github.com/repos/apple/swift-nio-imap/languages,2020-02-01 01:01:25,"Tue, 28 Feb 2023 00:01:08 GMT",66,9,66,9,18,https://api.github.com/repos/apple/swift-nio-imap
238084703,swift-standard-library-preview,apple/swift-standard-library-preview,Organization,[],public,Swift,https://api.github.com/repos/apple/swift-standard-library-preview/languages,2020-02-03 23:38:03,"Wed, 19 Apr 2023 12:58:14 GMT",251,19,251,19,1,https://api.github.com/repos/apple/swift-standard-library-preview
238085771,swift-evolution-staging,apple/swift-evolution-staging,Organization,[],public,Swift,https://api.github.com/repos/apple/swift-evolution-staging/languages,2020-02-03 23:47:24,"Wed, 19 Apr 2023 12:58:15 GMT",33,24,33,24,3,https://api.github.com/repos/apple/swift-evolution-staging
238744366,swift-se0270-range-set,apple/swift-se0270-range-set,Organization,[],public,Swift,https://api.github.com/repos/apple/swift-se0270-range-set/languages,2020-02-06 17:24:14,"Mon, 30 May 2022 14:42:14 GMT",17,11,17,11,2,https://api.github.com/repos/apple/swift-se0270-range-set
241928033,swift-argument-parser,apple/swift-argument-parser,Organization,"['cli', 'command-line', 'flag', 'option']",public,Swift,https://api.github.com/repos/apple/swift-argument-parser/languages,2020-02-20 16:07:00,"Fri, 21 Apr 2023 17:06:54 GMT",2942,271,2942,271,74,https://api.github.com/repos/apple/swift-argument-parser
248599368,password-manager-resources,apple/password-manager-resources,Organization,[],public,JavaScript,https://api.github.com/repos/apple/password-manager-resources/languages,2020-03-19 20:33:29,"Thu, 20 Apr 2023 04:26:02 GMT",3745,409,3745,409,86,https://api.github.com/repos/apple/password-manager-resources
